220, 70.951, 29.604, 250, 50, 100
221, 81.254, 35.159, 250, 50, 100
222, 73.361, 30.738, 250, 50, 100
223, 77.350, 31.456, 250, 50, 100
224, 75.162, 31.769, 250, 50, 100
225, 79.840, 32.045, 250, 50, 100
226, 70.515, 28.958, 250, 50, 100
227, 72.512, 30.045, 250, 50, 100
228, 70.922, 29.211, 250, 50, 100
229, 71.070, 28.731, 250, 50, 100
230, 70.118, 27.658, 250, 50, 100
231, 68.615, 26.892, 250, 50, 100
232, 71.425, 29.565, 250, 50, 100
233, 73.017, 29.790, 250, 50, 100
234, 68.442, 27.644, 250, 50, 100
235, 72.078, 29.363, 250, 50, 100
236, 84.944, 37.089, 250, 50, 100
237, 68.268, 27.285, 250, 50, 100
238, 68.396, 26.934, 250, 50, 100
239, 69.507, 28.181, 250, 50, 100
240, 71.227, 28.598, 250, 50, 100
241, 69.679, 29.045, 250, 50, 100
242, 70.928, 27.244, 250, 50, 100
243, 69.313, 28.073, 250, 50, 100
244, 69.934, 28.622, 250, 50, 100
245, 72.705, 27.708, 250, 50, 100
246, 75.720, 32.407, 250, 50, 100
247, 72.613, 30.059, 250, 50, 100
248, 67.942, 27.157, 250, 50, 100
249, 71.529, 29.554, 250, 50, 100
250, 75.219, 28.911, 250, 50, 100
251, 70.502, 28.115, 250, 50, 100
252, 71.994, 29.646, 250, 50, 100
253, 87.025, 37.506, 250, 50, 100
254, 68.620, 26.275, 250, 50, 100
255, 70.084, 28.941, 250, 50, 100
256, 69.763, 26.978, 250, 50, 100
257, 68.342, 27.150, 250, 50, 100
258, 67.876, 25.311, 250, 50, 100
259, 74.525, 31.109, 250, 50, 100
260, 70.046, 29.000, 250, 50, 100
261, 72.281, 29.553, 250, 50, 100
262, 67.829, 25.706, 250, 50, 100
263, 68.593, 26.616, 250, 50, 100
264, 71.896, 29.475, 250, 50, 100
265, 68.782, 27.608, 250, 50, 100
266, 74.701, 31.390, 250, 50, 100
267, 68.133, 26.775, 250, 50, 100
268, 68.291, 27.571, 250, 50, 100
269, 71.841, 28.826, 250, 50, 100
270, 71.890, 26.576, 250, 50, 100
271, 67.882, 27.655, 250, 50, 100
272, 68.153, 27.432, 250, 50, 100
273, 70.044, 27.444, 250, 50, 100
274, 66.882, 25.659, 250, 50, 100
275, 68.153, 27.432, 250, 50, 100
276, 71.415, 27.723, 250, 50, 100
277, 73.948, 29.224, 250, 50, 100
278, 70.346, 28.768, 250, 50, 100
279, 68.285, 25.333, 250, 50, 100
280, 70.937, 28.225, 250, 50, 100
281, 84.056, 36.381, 250, 50, 100
282, 67.717, 25.997, 250, 50, 100
283, 67.720, 25.323, 250, 50, 100
284, 69.685, 28.071, 250, 50, 100
285, 70.562, 27.422, 250, 50, 100
286, 70.645, 28.055, 250, 50, 100
287, 75.927, 28.274, 250, 50, 100
288, 79.984, 32.020, 250, 50, 100
289, 73.029, 30.140, 250, 50, 100
290, 64.784, 25.310, 250, 50, 100
291, 68.952, 26.606, 250, 50, 100
292, 67.987, 26.179, 250, 50, 100
293, 73.571, 29.661, 250, 50, 100
294, 67.221, 25.178, 250, 50, 100
295, 65.663, 25.236, 250, 50, 100
296, 70.274, 28.664, 250, 50, 100
297, 82.582, 32.913, 250, 50, 100
298, 82.643, 32.971, 250, 50, 100
299, 68.666, 27.060, 250, 50, 100
300, 70.563, 28.683, 250, 50, 100
301, 70.008, 26.641, 250, 50, 100
302, 65.612, 25.134, 250, 50, 100
303, 70.613, 28.316, 250, 50, 100
304, 69.357, 27.601, 250, 50, 100
305, 69.221, 26.749, 250, 50, 100
306, 68.749, 26.059, 250, 50, 100
307, 69.650, 26.896, 250, 50, 100
308, 69.954, 27.487, 250, 50, 100
309, 67.891, 26.608, 250, 50, 100
310, 65.670, 25.131, 250, 50, 100
311, 69.210, 26.904, 250, 50, 100
312, 69.322, 26.274, 250, 50, 100
313, 69.236, 25.746, 250, 50, 100
314, 72.128, 29.569, 250, 50, 100
315, 65.152, 24.190, 250, 50, 100
316, 68.363, 27.025, 250, 50, 100
317, 71.275, 26.092, 250, 50, 100
318, 66.335, 24.470, 250, 50, 100
319, 74.679, 30.671, 250, 50, 100
320, 68.047, 26.136, 250, 50, 100
321, 69.576, 26.301, 250, 50, 100
322, 75.457, 29.548, 250, 50, 100
323, 65.442, 24.979, 250, 50, 100
324, 82.453, 33.050, 250, 50, 100
325, 69.077, 25.384, 250, 50, 100
326, 67.081, 26.427, 250, 50, 100
327, 67.354, 26.739, 250, 50, 100
328, 68.607, 26.481, 250, 50, 100
329, 77.593, 33.156, 250, 50, 100
330, 68.963, 27.373, 250, 50, 100
331, 88.655, 35.253, 250, 50, 100
332, 73.338, 28.407, 250, 50, 100
333, 68.951, 26.844, 250, 50, 100
334, 72.023, 28.146, 250, 50, 100
335, 67.493, 26.673, 250, 50, 100
336, 73.148, 30.555, 250, 50, 100
337, 73.297, 29.069, 250, 50, 100
338, 69.710, 26.338, 250, 50, 100
339, 65.646, 25.562, 250, 50, 100
340, 66.591, 26.214, 250, 50, 100
341, 72.404, 26.792, 250, 50, 100
342, 65.472, 24.671, 250, 50, 100
343, 66.003, 25.552, 250, 50, 100
344, 83.369, 33.654, 250, 50, 100
345, 76.284, 27.886, 250, 50, 100
346, 68.233, 26.648, 250, 50, 100
347, 79.148, 29.157, 250, 50, 100
348, 70.136, 29.082, 250, 50, 100
349, 64.583, 25.262, 250, 50, 100
350, 72.226, 27.984, 250, 50, 100
351, 75.413, 30.856, 250, 50, 100
352, 67.049, 26.743, 250, 50, 100
353, 67.232, 26.217, 250, 50, 100
354, 93.291, 36.889, 250, 50, 100
355, 68.814, 26.978, 250, 50, 100
356, 68.769, 27.539, 250, 50, 100
357, 66.750, 26.175, 250, 50, 100
358, 73.017, 30.749, 250, 50, 100
359, 70.834, 26.750, 250, 50, 100
360, 66.091, 25.206, 250, 50, 100
361, 66.253, 26.040, 250, 50, 100
362, 61.234, 23.299, 250, 50, 100
363, 65.780, 25.677, 250, 50, 100
364, 63.974, 24.365, 250, 50, 100
365, 67.719, 26.886, 250, 50, 100
366, 69.138, 28.147, 250, 50, 100
367, 74.101, 30.984, 250, 50, 100
368, 66.860, 26.951, 250, 50, 100
369, 69.564, 27.386, 250, 50, 100
370, 67.609, 25.888, 250, 50, 100
371, 66.048, 24.721, 250, 50, 100
372, 66.863, 25.208, 250, 50, 100
373, 68.515, 27.840, 250, 50, 100
374, 70.600, 29.645, 250, 50, 100
375, 73.219, 30.135, 250, 50, 100
376, 74.270, 29.173, 250, 50, 100
377, 81.076, 35.296, 250, 50, 100
378, 71.414, 30.143, 250, 50, 100
379, 66.697, 25.389, 250, 50, 100
380, 75.649, 31.966, 250, 50, 100
381, 68.497, 25.841, 250, 50, 100
382, 75.173, 30.939, 250, 50, 100
383, 67.745, 25.501, 250, 50, 100
384, 65.384, 25.047, 250, 50, 100
385, 65.304, 25.884, 250, 50, 100
386, 67.086, 25.386, 250, 50, 100
387, 65.140, 24.702, 250, 50, 100
388, 66.917, 24.507, 250, 50, 100
389, 66.491, 26.424, 250, 50, 100
390, 74.919, 30.650, 250, 50, 100
391, 63.859, 24.491, 250, 50, 100
392, 64.731, 25.018, 250, 50, 100
393, 68.464, 26.244, 250, 50, 100
394, 70.765, 27.273, 250, 50, 100
395, 63.991, 25.737, 250, 50, 100
396, 61.799, 23.769, 250, 50, 100
397, 76.245, 31.585, 250, 50, 100
398, 60.079, 23.195, 250, 50, 100
399, 65.665, 24.648, 250, 50, 100
400, 67.146, 25.392, 250, 50, 100
401, 65.471, 25.338, 250, 50, 100
402, 69.395, 28.425, 250, 50, 100
403, 63.991, 25.737, 250, 50, 100
404, 69.131, 27.166, 250, 50, 100
405, 62.340, 24.021, 250, 50, 100
406, 70.787, 26.578, 250, 50, 100
407, 91.100, 40.275, 250, 50, 100
408, 67.652, 26.169, 250, 50, 100
409, 70.486, 26.564, 250, 50, 100
410, 64.322, 24.800, 250, 50, 100
411, 66.611, 26.991, 250, 50, 100
412, 65.425, 25.816, 250, 50, 100
413, 72.537, 28.749, 250, 50, 100
414, 61.928, 22.880, 250, 50, 100
415, 76.579, 32.257, 250, 50, 100
416, 62.459, 23.824, 250, 50, 100
417, 65.670, 24.724, 250, 50, 100
418, 73.918, 28.775, 250, 50, 100
419, 61.732, 24.010, 250, 50, 100
420, 91.063, 35.873, 250, 50, 100
421, 63.561, 24.512, 250, 50, 100
422, 70.264, 26.487, 250, 50, 100
423, 60.379, 23.125, 250, 50, 100
424, 59.830, 22.573, 250, 50, 100
425, 62.115, 24.195, 250, 50, 100
426, 63.944, 23.848, 250, 50, 100
427, 65.027, 24.651, 250, 50, 100
428, 64.342, 23.460, 250, 50, 100
429, 64.340, 23.894, 250, 50, 100
430, 67.859, 27.185, 250, 50, 100
431, 63.650, 23.606, 250, 50, 100
432, 91.908, 40.424, 250, 50, 100
433, 82.081, 31.180, 250, 50, 100
434, 68.367, 26.107, 250, 50, 100
435, 61.641, 24.462, 250, 50, 100
436, 71.456, 30.461, 250, 50, 100
437, 65.831, 24.048, 250, 50, 100
438, 85.953, 34.902, 250, 50, 100
439, 75.689, 30.929, 250, 50, 100
440, 65.007, 26.534, 250, 50, 100
441, 64.564, 26.706, 250, 50, 100
442, 88.757, 35.046, 250, 50, 100
443, 60.078, 22.130, 250, 50, 100
444, 55.723, 21.429, 250, 50, 100
445, 61.049, 22.755, 250, 50, 100
446, 75.852, 32.089, 250, 50, 100
447, 62.612, 24.304, 250, 50, 100
448, 62.765, 23.882, 250, 50, 100
449, 82.063, 34.477, 250, 50, 100
450, 70.187, 27.446, 250, 50, 100
451, 65.829, 25.694, 250, 50, 100
452, 54.639, 21.260, 250, 50, 100
453, 62.213, 25.665, 250, 50, 100
454, 91.743, 36.121, 250, 50, 100
455, 60.561, 22.997, 250, 50, 100
456, 57.581, 21.895, 250, 50, 100
457, 63.217, 23.415, 250, 50, 100
458, 59.692, 22.441, 250, 50, 100
459, 73.668, 26.951, 250, 50, 100
460, 55.082, 20.983, 250, 50, 100
461, 62.771, 23.004, 250, 50, 100
462, 63.788, 23.998, 250, 50, 100
463, 66.895, 24.548, 250, 50, 100
464, 59.673, 22.865, 250, 50, 100
465, 71.896, 30.633, 250, 50, 100
466, 58.910, 20.823, 250, 50, 100
467, 60.869, 22.497, 250, 50, 100
468, 57.686, 22.456, 250, 50, 100
469, 58.384, 21.985, 250, 50, 100
470, 95.293, 37.424, 250, 50, 100
471, 59.006, 20.823, 250, 50, 100
472, 61.134, 23.287, 250, 50, 100
473, 55.056, 20.876, 250, 50, 100
474, 63.170, 26.008, 250, 50, 100
475, 57.729, 22.371, 250, 50, 100
476, 63.185, 24.415, 250, 50, 100
477, 74.968, 31.753, 250, 50, 100
478, 68.445, 26.833, 250, 50, 100
479, 59.015, 21.492, 250, 50, 100
480, 57.742, 21.884, 250, 50, 100
481, 58.968, 22.552, 250, 50, 100
482, 56.616, 20.788, 250, 50, 100
483, 62.235, 24.014, 250, 50, 100
484, 62.158, 24.049, 250, 50, 100
485, 61.877, 22.917, 250, 50, 100
486, 58.124, 22.127, 250, 50, 100
487, 55.676, 21.200, 250, 50, 100
488, 57.364, 21.716, 250, 50, 100
489, 58.021, 21.985, 250, 50, 100
490, 53.960, 21.672, 250, 50, 100
491, 57.892, 21.927, 250, 50, 100
492, 54.228, 20.016, 250, 50, 100
493, 60.626, 21.826, 250, 50, 100
494, 57.659, 22.314, 250, 50, 100
495, 55.521, 21.036, 250, 50, 100
496, 55.656, 21.124, 250, 50, 100
497, 57.274, 22.188, 250, 50, 100
498, 56.167, 21.505, 250, 50, 100
499, 59.682, 22.398, 250, 50, 100
500, 76.349, 30.942, 250, 50, 100
501, 60.148, 23.540, 250, 50, 100
502, 56.944, 21.043, 250, 50, 100
503, 55.266, 21.121, 250, 50, 100
504, 58.324, 21.593, 250, 50, 100
505, 73.136, 31.562, 250, 50, 100
506, 55.048, 20.120, 250, 50, 100
507, 57.067, 20.965, 250, 50, 100
508, 54.717, 20.882, 250, 50, 100
509, 91.357, 36.002, 250, 50, 100
510, 56.239, 21.191, 250, 50, 100
511, 56.853, 20.647, 250, 50, 100
512, 103.376, 40.514, 250, 50, 100
513, 64.809, 26.069, 250, 50, 100
514, 56.072, 20.793, 250, 50, 100
515, 56.926, 21.995, 250, 50, 100
516, 55.434, 20.233, 250, 50, 100
517, 62.193, 22.734, 250, 50, 100
518, 71.850, 29.662, 250, 50, 100
519, 62.083, 23.811, 250, 50, 100
520, 68.886, 25.813, 250, 50, 100
521, 58.578, 22.050, 250, 50, 100
522, 54.758, 20.867, 250, 50, 100
523, 56.982, 21.336, 250, 50, 100
524, 71.006, 30.072, 250, 50, 100
525, 57.076, 21.906, 250, 50, 100
526, 68.608, 24.780, 250, 50, 100
527, 65.418, 24.326, 250, 50, 100
528, 59.418, 23.757, 250, 50, 100
529, 55.444, 21.237, 250, 50, 100
530, 59.401, 22.720, 250, 50, 100
531, 56.907, 20.529, 250, 50, 100
532, 54.225, 20.849, 250, 50, 100
533, 54.345, 20.585, 250, 50, 100
534, 91.103, 39.928, 250, 50, 100
535, 97.215, 42.849, 250, 50, 100
536, 63.301, 25.671, 250, 50, 100
537, 67.813, 28.045, 250, 50, 100
538, 55.706, 20.427, 250, 50, 100
539, 60.104, 24.852, 250, 50, 100
540, 57.489, 22.822, 250, 50, 100
541, 57.133, 22.308, 250, 50, 100
542, 55.943, 21.488, 250, 50, 100
543, 54.039, 20.515, 250, 50, 100
544, 61.112, 23.076, 250, 50, 100
545, 55.942, 21.488, 250, 50, 100
546, 55.577, 21.268, 250, 50, 100
547, 57.196, 21.940, 250, 50, 100
548, 67.091, 27.271, 250, 50, 100
549, 56.472, 21.123, 250, 50, 100
550, 64.987, 26.156, 250, 50, 100
551, 59.087, 22.128, 250, 50, 100
552, 64.438, 23.118, 250, 50, 100
553, 65.709, 25.103, 250, 50, 100
554, 53.409, 20.312, 250, 50, 100
555, 59.320, 22.371, 250, 50, 100
556, 57.365, 23.323, 250, 50, 100
557, 55.561, 21.213, 250, 50, 100
558, 54.906, 20.897, 250, 50, 100
559, 57.602, 21.991, 250, 50, 100
560, 57.849, 22.658, 250, 50, 100
561, 53.810, 20.622, 250, 50, 100
562, 109.565, 42.908, 250, 50, 100
563, 55.618, 21.387, 250, 50, 100
564, 54.683, 20.726, 250, 50, 100
565, 54.011, 20.310, 250, 50, 100
566, 55.632, 21.490, 250, 50, 100
567, 53.862, 20.092, 250, 50, 100
568, 53.509, 20.537, 250, 50, 100
569, 55.708, 20.571, 250, 50, 100
570, 53.500, 20.277, 250, 50, 100
571, 54.371, 20.450, 250, 50, 100
572, 56.007, 21.150, 250, 50, 100
573, 54.835, 20.814, 250, 50, 100
574, 54.571, 19.701, 250, 50, 100
575, 52.257, 20.258, 250, 50, 100
576, 58.495, 21.716, 250, 50, 100
577, 53.363, 20.718, 250, 50, 100
578, 56.536, 20.876, 250, 50, 100
579, 55.479, 20.189, 250, 50, 100
580, 53.492, 20.321, 250, 50, 100
581, 54.335, 20.923, 250, 50, 100
582, 53.501, 19.834, 250, 50, 100
583, 54.223, 20.116, 250, 50, 100
584, 57.079, 20.765, 250, 50, 100
585, 57.081, 20.810, 250, 50, 100
586, 54.262, 20.395, 250, 50, 100
587, 53.089, 20.076, 250, 50, 100
588, 60.934, 22.349, 250, 50, 100
589, 59.015, 21.752, 250, 50, 100
590, 53.023, 20.092, 250, 50, 100
591, 53.848, 20.345, 250, 50, 100
592, 54.345, 20.916, 250, 50, 100
593, 57.026, 21.486, 250, 50, 100
594, 56.344, 19.281, 250, 50, 100
595, 64.457, 24.965, 250, 50, 100
596, 56.771, 21.456, 250, 50, 100
597, 55.426, 19.690, 250, 50, 100
598, 79.657, 32.910, 250, 50, 100
599, 54.064, 20.359, 250, 50, 100
600, 58.909, 20.413, 250, 50, 100
601, 59.664, 22.812, 250, 50, 100
602, 56.898, 22.506, 250, 50, 100
603, 57.705, 19.670, 250, 50, 100
604, 53.866, 20.857, 250, 50, 100
605, 58.579, 22.085, 250, 50, 100
606, 68.450, 25.493, 250, 50, 100
607, 58.579, 22.085, 250, 50, 100
608, 54.955, 19.947, 250, 50, 100
609, 54.063, 20.590, 250, 50, 100
610, 55.006, 19.964, 250, 50, 100
611, 57.789, 19.799, 250, 50, 100
612, 116.828, 52.342, 250, 50, 100
613, 56.776, 20.067, 250, 50, 100
614, 58.436, 20.485, 250, 50, 100
615, 55.794, 20.481, 250, 50, 100
616, 58.457, 20.848, 250, 50, 100
617, 54.952, 21.318, 250, 50, 100
618, 62.967, 25.573, 250, 50, 100
619, 56.200, 21.526, 250, 50, 100
620, 64.316, 25.345, 250, 50, 100
621, 58.230, 22.277, 250, 50, 100
622, 56.836, 21.620, 250, 50, 100
623, 59.835, 21.397, 250, 50, 100
624, 55.038, 21.516, 250, 50, 100
625, 57.537, 20.333, 250, 50, 100
626, 56.807, 20.791, 250, 50, 100
627, 57.126, 21.084, 250, 50, 100
628, 69.004, 27.801, 250, 50, 100
629, 55.242, 20.778, 250, 50, 100
630, 59.181, 23.552, 250, 50, 100
631, 67.137, 27.503, 250, 50, 100
632, 55.295, 21.686, 250, 50, 100
633, 57.917, 22.914, 250, 50, 100
634, 55.200, 20.726, 250, 50, 100
635, 59.679, 21.900, 250, 50, 100
636, 55.168, 20.009, 250, 50, 100
637, 55.632, 20.418, 250, 50, 100
638, 55.192, 21.979, 250, 50, 100
639, 56.809, 19.994, 250, 50, 100
640, 54.998, 19.410, 250, 50, 100
641, 57.942, 20.223, 250, 50, 100
642, 57.653, 22.283, 250, 50, 100
643, 54.545, 20.811, 250, 50, 100
644, 55.055, 20.078, 250, 50, 100
645, 54.268, 20.368, 250, 50, 100
646, 53.476, 19.877, 250, 50, 100
647, 59.117, 23.716, 250, 50, 100
648, 53.467, 21.058, 250, 50, 100
649, 55.281, 20.193, 250, 50, 100
650, 53.612, 19.837, 250, 50, 100
651, 57.341, 21.940, 250, 50, 100
652, 59.130, 23.602, 250, 50, 100
653, 59.037, 21.051, 250, 50, 100
654, 55.292, 20.164, 250, 50, 100
655, 55.088, 21.387, 250, 50, 100
656, 61.421, 20.973, 250, 50, 100
657, 55.473, 21.171, 250, 50, 100
658, 53.611, 20.200, 250, 50, 100
659, 60.088, 22.917, 250, 50, 100
660, 53.695, 20.463, 250, 50, 100
661, 55.362, 20.808, 250, 50, 100
662, 74.163, 27.648, 250, 50, 100
663, 54.542, 20.642, 250, 50, 100
664, 53.534, 20.230, 250, 50, 100
665, 54.462, 19.914, 250, 50, 100
