127, 66.869, 28.876, 100.0, 0.5
128, 66.869, 28.876, 100.0, 0.5
129, 67.176, 28.880, 100.0, 0.5
130, 66.892, 28.913, 100.0, 0.5
131, 66.855, 28.817, 100.0, 0.5
132, 67.911, 29.599, 100.0, 0.5
133, 66.978, 28.924, 100.0, 0.5
134, 66.855, 28.817, 100.0, 0.5
135, 66.855, 28.817, 100.0, 0.5
136, 66.939, 29.151, 100.0, 0.5
137, 66.898, 28.630, 100.0, 0.5
138, 66.855, 28.817, 100.0, 0.5
139, 67.610, 28.542, 100.0, 0.5
140, 68.451, 28.852, 100.0, 0.5
141, 66.855, 28.817, 100.0, 0.5
142, 67.269, 28.850, 100.0, 0.5
143, 66.841, 28.796, 100.0, 0.5
144, 78.344, 31.861, 100.0, 0.5
145, 67.029, 28.764, 100.0, 0.5
146, 68.200, 28.763, 100.0, 0.5
147, 65.608, 27.904, 100.0, 0.5
148, 65.608, 27.904, 100.0, 0.5
149, 65.608, 27.904, 100.0, 0.5
150, 65.608, 27.904, 100.0, 0.5
151, 65.620, 28.260, 100.0, 0.5
152, 65.608, 27.904, 100.0, 0.5
153, 65.713, 27.660, 100.0, 0.5
154, 132.306, 59.419, 100.0, 0.5
155, 65.608, 27.904, 100.0, 0.5
156, 65.112, 27.520, 100.0, 0.5
157, 65.112, 27.520, 100.0, 0.5
158, 65.088, 27.503, 100.0, 0.5
159, 65.088, 27.503, 100.0, 0.5
160, 65.083, 27.503, 100.0, 0.5
161, 65.071, 27.492, 100.0, 0.5
162, 65.071, 27.492, 100.0, 0.5
163, 66.573, 28.711, 100.0, 0.5
164, 67.269, 28.055, 100.0, 0.5
165, 85.426, 34.822, 100.0, 0.5
166, 65.217, 28.095, 100.0, 0.5
167, 66.811, 30.012, 100.0, 0.5
168, 108.490, 47.700, 100.0, 0.5
169, 70.947, 29.941, 100.0, 0.5
170, 65.082, 27.497, 100.0, 0.5
171, 69.780, 28.433, 100.0, 0.5
172, 65.071, 27.492, 100.0, 0.5
173, 66.139, 28.529, 100.0, 0.5
174, 65.804, 27.506, 100.0, 0.5
175, 66.279, 27.353, 100.0, 0.5
176, 64.990, 27.423, 100.0, 0.5
177, 64.990, 27.423, 100.0, 0.5
178, 64.990, 27.423, 100.0, 0.5
179, 64.990, 27.423, 100.0, 0.5
180, 65.351, 27.697, 100.0, 0.5
181, 65.117, 27.509, 100.0, 0.5
182, 70.058, 28.148, 100.0, 0.5
183, 64.990, 27.423, 100.0, 0.5
184, 65.213, 27.382, 100.0, 0.5
185, 64.890, 27.364, 100.0, 0.5
186, 65.966, 28.386, 100.0, 0.5
187, 64.631, 27.183, 100.0, 0.5
188, 64.303, 27.328, 100.0, 0.5
189, 64.192, 27.266, 100.0, 0.5
190, 64.019, 27.162, 100.0, 0.5
191, 64.212, 26.569, 100.0, 0.5
192, 62.990, 26.926, 100.0, 0.5
193, 62.058, 26.581, 100.0, 0.5
194, 62.058, 26.581, 100.0, 0.5
195, 60.563, 25.709, 100.0, 0.5
196, 60.475, 25.634, 100.0, 0.5
197, 64.664, 27.728, 100.0, 0.5
198, 57.732, 23.289, 100.0, 0.5
199, 65.072, 24.799, 100.0, 0.5
200, 57.510, 23.306, 100.0, 0.5
201, 57.776, 23.343, 100.0, 0.5
202, 57.423, 23.281, 100.0, 0.5
203, 58.109, 23.370, 100.0, 0.5
204, 57.351, 23.473, 100.0, 0.5
205, 62.254, 25.184, 100.0, 0.5
206, 57.231, 23.384, 100.0, 0.5
207, 57.478, 23.554, 100.0, 0.5
208, 57.662, 23.584, 100.0, 0.5
209, 57.231, 23.384, 100.0, 0.5
210, 66.365, 25.845, 100.0, 0.5
211, 57.231, 23.384, 100.0, 0.5
